Garden Spot Village,Garden Spot Village,New Holland,232640814
The Mennonite Home,The Mennonite Home,Lancaster,231413689
Eagleville Hospital,Eagleville Hospital,Eagleville,231352115
Shady Side Academy,Shady Side Academy,Pittsburgh,250965561
Concordia Lutheran Health And Human Care,Concordia Lutheran Health And Human Care,Cabot,250969458
Horizon House Rehabilitation Serv Inc,Horizon House Rehabilitation Serv Inc,Philadelphia,232298169
The Foundation For Enhancing Communities,The Foundation For Enhancing Communities ,Harrisburg,10564355
Philadelphia Performing Arts A String Theory Charter School,Philadelphia Performing Arts A String Theory Charter School,Philadelphia,233040987
Share Food Program Inc,Share Food Program Inc,Philadelphia,232360819
Childrens Institute Of Pittsburgh,Childrens Institute Of Pittsburgh,Pittsburgh,232935278
Lancaster Bible College,Lancaster Bible College,Lancaster,231484178
Viecare Beaver Llc,Viecare Beaver Llc ,Mars,260363509
Cen Clear Child Services Inc,Cen Clear Child Services Inc,Bigler,251378446
Carnegie Library Of Pittsburgh,Carnegie Library Of Pittsburgh,Pittsburgh,250965281
National Comprehensive Cancer Network Inc,National Comprehensive Cancer Network Inc,Plymouth Mtng,232818395
Benefits Data Trust,Benefits Data Trust,Philadelphia,203455598
Butler County Childrens Center Inc,Butler County Childrens Center Inc,Butler,251249750
Lutheran Home For The Aged,Lutheran Home For The Aged ,Erie,250990591
Central Pennsylvania Scholarship Fund,Central Pennsylvania Scholarship Fund,Tyrone,454423429
Western Pennsylvania School For The Deaf,Western Pennsylvania School For The Deaf,Pittsburgh,251095386
Operation Warm Inc,Operation Warm Inc,Glen Mills,383663310
Brethren Home Community,Brethren Home Community,New Oxford,231409664
Young Mens Christian Association Of Greater Brandywine,Young Mens Christian Association Of Greater Brandywine,West Chester,231365994
Geisinger Community Health Services,Geisinger Community Health Services ,Danville,232967235
Mcguire Memorial,Mcguire Memorial,New Brighton,251126488
Childrens Service Center Of Wyoming Valley Inc,Childrens Service Center Of Wyoming Valley Inc,Wilkes Barre,240795404
Co Mhar Inc,Co Mhar Inc,Philadelphia,237418921
Adelphoi Village Inc,Adelphoi Village Inc,Latrobe,251441744
Northeast Treatment Centers Inc,Northeast Treatment Centers Inc,Philadelphia,231728478
St Lukes Hospital Carbon Campus,St Lukes Hospital Carbon Campus,Allentown,861248931
Pennsylvania Psychiatric Institute,Pennsylvania Psychiatric Institute ,Harrisburg,261699000
Upmc,Upmc ,Pittsburgh,251188570
City Of Philadelphia Ttee Administering Wills Eye Institute,City Of Philadelphia Ttee Administering Wills Eye Institute,Philadelphia,236000204
Behavioral Wellness Center At Girard,Behavioral Wellness Center At Girard,Philadelphia,232610538
Center For Community Action,Center For Community Action,Everett,251701123
Pennsylvania Association Of Area Agency On Aging Directors Inc,Pennsylvania Association Of Area Agency On Aging Directors Inc,Harrisburg,251417076
Arc Human Service Inc,Arc Human Service Inc,Canonsburg,251663522
Meadowood Corporation,Meadowood Corporation,Worcester,222229486
Albert Einstein Healthcare Network,Albert Einstein Healthcare Network ,Philadelphia,231352200
Hospice & Community Care,Hospice & Community Care,Lancaster,232122735
Health Federation Of Philadelphia,Health Federation Of Philadelphia,Philadelphia,232244355
Erie Community Foundation,Erie Community Foundation,Erie,256032032
Anabaptist Foundation,Anabaptist Foundation,Lewisburg,753187397
Lycoming Clinton Counties Commission For Community Action,Lycoming Clinton Counties Commission For Community Action ,Williamsport,231668784
Access Services Inc,Access Services Inc,Ft Washington,232003056
White Horse Village Inc,White Horse Village Inc ,Newtown Sq,232499121
Aspira Inc Of Pennsylvania,Aspira Inc Of Pennsylvania,Philadelphia,231712664
The United Way Of Southwestern Pennsylvania,The United Way Of Southwestern Pennsylvania,Pittsburgh,251043578
Centerville Clinics Inc,Centerville Clinics Inc,Fredericktown,251008110
Community Action Committee Of The Lehigh Valley Inc,Community Action Committee Of The Lehigh Valley Inc,Bethlehem,231669589
Merakey Idd Philadelphia,Merakey Idd Philadelphia,Lafayette Hl,222454140
Geisinger Jersey Shore Hospital,Geisinger Jersey Shore Hospital,Danville,240792115
Lackawanna College,Lackawanna College,Scranton,240839402
Visiting Nurse Association Of Saint Lukes Home Health Hospice Inc,Visiting Nurse Association Of Saint Lukes Home Health Hospice Inc,Bethlehem,240795497
Jevs Care At Home,Jevs Care At Home ,Philadelphia,260779888
Phoebe Home Inc,Phoebe Home Inc,Allentown,232302675
American College,American College,Kng Of Prussa,231352008
Pittsburgh Technical Institute Inc,Pittsburgh Technical Institute Inc ,Oakdale,810903939
United Cerebral Palsy Of Cental Pennsylvania Inc,United Cerebral Palsy Of Cental Pennsylvania Inc,Camp Hill,231433882
The Wright Center For Graduate Medical Education,The Wright Center For Graduate Medical Education,Scranton,232007832
Pennsylvania Coalition Against Domestic Violence,Pennsylvania Coalition Against Domestic Violence,Harrisburg,232052886
Albert Einstein Healthcare Network,Albert Einstein Healthcare Network ,Norristown,232275991
Dunwoody Village Inc,Dunwoody Village Inc,Newtown Sq,231379512
Williamson College Of The Trades,Williamson College Of The Trades,Media,231352691
Merakey Allos,Merakey Allos,Lafayette Hl,760701257
Whitemarsh Continuing Care Retirement Community,Whitemarsh Continuing Care Retirement Community ,Lafayette Hl,830344521
Lehigh Valley Hospital   Coordinated Health Bethlehem,Lehigh Valley Hospital   Coordinated Health Bethlehem,Allentown,843864735
Mabel Pew Myrin Trust,Mabel Pew Myrin Trust,Philadelphia,236234666
Western Pennsylvania School For Blind Children,Western Pennsylvania School For Blind Children,Pittsburgh,251095385
Valley Youth House Committee,Valley Youth House Committee,Bethlehem,237178820
Shipley School,Shipley School,Bryn Mawr,231352677
Foulkeways At Gwynedd,Foulkeways At Gwynedd,Gwynedd,231657176
Museum Of The American Revolution,Museum Of The American Revolution,Philadelphia,232773714
Olney Charter High School An Aspira Inc Of Pennsylvania School,Olney Charter High School An Aspira Inc Of Pennsylvania School,Philadelphia,452040612
Pathways Of Southwestern Pennsylvania Inc,Pathways Of Southwestern Pennsylvania Inc,Washington,251125836
Waverly Heights Ltd,Waverly Heights Ltd,Gladwyne,232212842
Family Care Centers Inc,Family Care Centers Inc ,Allentown,232349341
The Highlands At Wyomissing,The Highlands At Wyomissing,Wyomissing,222790840
Independence Mission Schools,Independence Mission Schools,Kng Of Prussa,454720688
Radiology Associates Of Childrens Hospital Inc,Radiology Associates Of Childrens Hospital Inc ,Philadelphia,232665855
Tel Hai Nursing Center Inc,Tel Hai Nursing Center Inc,Honey Brook,232039189
Overbrook School For The Blind,Overbrook School For The Blind,Philadelphia,231445631
First Community Foundation Partnership Of Pennsylvania,First Community Foundation Partnership Of Pennsylvania,Williamsport,246013117
Wilson College,Wilson College,Chambersburg,231352692
Allied Services Skilled Nursing Center,Allied Services Skilled Nursing Center,Clarks Summit,232523688
Christian Relief International,Christian Relief International,Lancaster,474235863
General Professional Liability Lass Fund Trust Agreement,General Professional Liability Lass Fund Trust Agreement,Pittsburgh,371035542
Cairn University,Cairn University,Langhorne,230973290
Achieva Support,Achieva Support ,Pittsburgh,251031932
Foundation For Individual Rights And Expression Inc,Foundation For Individual Rights And Expression Inc,Philadelphia,43467254
Penn State Health Hampden Medical Center,Penn State Health Hampden Medical Center ,Hershey,851608328
Pennsylvania College Of Health Sciences,Pennsylvania College Of Health Sciences,Lancaster,61645496
Phoebe Services Inc,Phoebe Services Inc,Allentown,232586359
Brookville Hospital,Brookville Hospital,Du Bois,250984595
Pennswood Village,Pennswood Village ,Newtown,232021541
Harcum College,Harcum College,Bryn Mawr,231424055
Behavioral Health Services Of Somerset And Bedford Counties,Behavioral Health Services Of Somerset And Bedford Counties ,Somerset,562626513
Chambersburg Health Services,Chambersburg Health Services,York,251515376
Malvern Preparatory School,Malvern Preparatory School,Malvern,231352658
Cornwall Manor,Cornwall Manor,Cornwall,231365158
Cora Services Inc,Cora Services Inc,Philadelphia,232323488
Pittsburgh Symphony Inc,Pittsburgh Symphony Inc,Pittsburgh,250986052
Pennsylvania Legal Aid Network,Pennsylvania Legal Aid Network,Harrisburg,231892464
Community Progress Council Inc,Community Progress Council Inc,York,231653135
Children And Adult Disability And Educational Services,Children And Adult Disability And Educational Services,Swarthmore,231409677
St Josephs Center,St Josephs Center,Scranton,240795689
Millcreek Manor,Millcreek Manor,Erie,251619204
Hope International,Hope International,Lancaster,232836648
Monell Chemical Senses Center,Monell Chemical Senses Center,Philadelphia,232020897
A Second Chance Inc,A Second Chance Inc,Pittsburgh,251729710
Cambria County Association For The Blind & Handicapped Inc,Cambria County Association For The Blind & Handicapped Inc,Johnstown,250965453
The James Family Charitable Trust,The James Family Charitable Trust,Jenkintown,473856889
Barnes Foundation,Barnes Foundation,Philadelphia,236000149
Kidsspeace Of New England,Kidsspeace Of New England,Schnecksville,231353394
Vna Home Health Services,Vna Home Health Services,York,231352573
The Fred Rogers Company,The Fred Rogers Company,Pittsburgh,251215087
Troy Community Hospital Incorporated,Troy Community Hospital Incorporated,Troy,240800337
Upmc,Upmc ,Pittsburg,821600494
Blueprints,Blueprints,Washington,251153028
Avon Grove Charter School,Avon Grove Charter School,West Grove,233028004
Concordia Lutheran Ministriesfoundation,Concordia Lutheran Ministriesfoundation,Cabot,205138266
Hazleton Professional Services,Hazleton Professional Services ,Allentown,205880364
Wissahickon Hospice Of Uphs,Wissahickon Hospice Of Uphs,Philadelphia,232152662
Bible Fellowship Church Homes Inc,Bible Fellowship Church Homes Inc,Whitehall,231705204
Inglis House,Inglis House,Philadelphia,231352284
First Philadelphia Preparatory Charter School,First Philadelphia Preparatory Charter School,Philadelphia,233062230
Erie County Care Managementincorporated,Erie County Care Managementincorporated,Erie,205633397
Ccres,Ccres,Downingtown,233011813
Brians House Incorporated,Brians House Incorporated,Exton,231990596
Westminster Theological Seminary,Westminster Theological Seminary,Glenside,231352689
Familylinks Inc,Familylinks Inc,Pittsburgh,251209266
Home For The Friendless,Home For The Friendless ,Harrisburg,231365148
Altoona Blair County Development Corporation,Altoona Blair County Development Corporation,Altoona,251143641
Indiana Healthcare Physician Services Inc,Indiana Healthcare Physician Services Inc,Indiana,251842046
Penn Asian Senior Services Inc,Penn Asian Senior Services Inc,Philadelphia,202643138
Holcomb Associates Inc,Holcomb Associates Inc,Exton,232093566
Liberty Resources Inc,Liberty Resources Inc,Philadelphia,222483916
The Philadelphia Protestant Home,The Philadelphia Protestant Home,Philadelphia,231396804
Nsabp Foundation Inc,Nsabp Foundation Inc,Pittsburgh,251781357
Great Lakes Physician Practice Pc,Great Lakes Physician Practice Pc,Pittsburgh,464186362
Guthrie Towanda Memorial Hospital,Guthrie Towanda Memorial Hospital,Towanda,240786657
Saint Joseph Villa,Saint Joseph Villa,Flourtown,231700999
University Student Housing,University Student Housing,West Chester,820571540
Riddle Village,Riddle Village,Media,232613942
Lawrence County Social Services Inc,Lawrence County Social Services Inc,New Castle,251445713
Citizen Care Inc,Citizen Care Inc,Mckees Rocks,251266401
Lehigh Valley Academy Charter School,Lehigh Valley Academy Charter School,Bethlehem,233066539
Redstone Presbyterian Seniorcare,Redstone Presbyterian Seniorcare,Greensburg,251729925
Columbus Property Management & Development Inc,Columbus Property Management & Development Inc,Philadelphia,232747707
Corry Memorial Hospital Association,Corry Memorial Hospital Association,Corry,250987222
Hamilton Health Center Inc,Hamilton Health Center Inc,Harrisburg,231858363
Keystone College,Keystone College,La Plume,240795441
University City Science Center,University City Science Center,Philadelphia,231645908
Agnes Irwin School,Agnes Irwin School ,Rosemont,231352650
Phoebe Berks Health Care Center Inc,Phoebe Berks Health Care Center Inc,Wernersville,232560952
Franklin Institute,Franklin Institute,Philadelphia,231370501
Philadelphia Soccer 2026,Philadelphia Soccer 2026,Philadelphia,852780565
Union Community Care,Union Community Care,Lancaster,231909490
Lifesteps Inc,Lifesteps Inc,Butler,251665243
Gateway Rehabilitation Center,Gateway Rehabilitation Center,Moon Township,251204418
Little League Baseball Inc,Little League Baseball Inc ,Williamsport,231688231
J N Pew Jr Charitable Trust,J N Pew Jr Charitable Trust,Philadelphia,236299309
Kidspeace Childrens Hospital Inc,Kidspeace Childrens Hospital Inc,Schnecksville,232654910
Foxdale Village Corporation,Foxdale Village Corporation,State College,251542218
Family First Health Corporation,Family First Health Corporation,York,237118262
American Philosophical Society,American Philosophical Society,Philadelphia,231353269
Holy Family Institute,Holy Family Institute,Pittsburgh,250984606
Esperanza Academy Charter School,Esperanza Academy Charter School,Philadelphia,232853988
Allied Services Institute Of Rehabilitation Medicine,Allied Services Institute Of Rehabilitation Medicine,Clarks Summit,232523395
Highlands Hospital And Health Center,Highlands Hospital And Health Center,Connellsville,251494705
Spiritrust Lutheran Home Care & Hospice,Spiritrust Lutheran Home Care & Hospice,Chambersburg,251689293
Young Mens Christian Association Of Bucks And Hunterdon Counties,Young Mens Christian Association Of Bucks And Hunterdon Counties,Doylestown,231903158
Star Community Health Inc,Star Community Health Inc,Bethlehem,831933437
